Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
122,CA-2019-010137,2022-12-06,2022-12-09,First Class,CUS-01015,Ashley Martin,Consumer,United States,Los Angeles,California,14877,West,FUR-FUR-22739,Furniture,Furnishings,Deflect-O Chair Mat,167.57,9,0,34.43
123,CA-2019-010137,2022-12-06,2022-12-09,First Class,CUS-01015,Ashley Martin,Consumer,United States,Los Angeles,California,14877,West,FUR-FUR-22739,Furniture,Furnishings,Deflect-O Chair Mat,167.57,9,0,34.43
124,CA-2019-010137,2022-12-06,2022-12-09,First Class,CUS-01015,Ashley Martin,Consumer,United States,Los Angeles,California,14877,West,FUR-FUR-22739,Furniture,Furnishings,Deflect-O Chair Mat,167.57,9,0,34.43
125,CA-2022-010141,2019-11-13,2019-11-13,Same Day,CUS-01107,Anthony White,Home Office,United States,Nashville,Tennessee,63492,South,FUR-CHA-38477,Furniture,Chairs,Herman Miller Aeron,418.26,4,0.3,37.54
126,CA-2022-010141,2019-11-13,2019-11-13,Same Day,CUS-01107,Anthony White,Home Office,United States,Nashville,Tennessee,63492,South,FUR-CHA-38477,Furniture,Chairs,Herman Miller Aeron,418.26,4,0.3,37.54
127,CA-2022-010141,2019-11-13,2019-11-13,Same Day,CUS-01107,Anthony White,Home Office,United States,Nashville,Tennessee,63492,South,FUR-CHA-38477,Furniture,Chairs,Herman Miller Aeron,418.26,4,0.3,37.54
128,CA-2021-010146,2021-03-26,2021-03-28,First Class,CUS-01016,Matthew Williams,Home Office,United States,Houston,Texas,96870,South,TEC-MAC-16629,Technology,Machines,Zebra ZT411 Label Printer,744.49,4,0,271.58
129,CA-2021-010146,2021-03-26,2021-03-28,First Class,CUS-01016,Matthew Williams,Home Office,United States,Houston,Texas,96870,South,TEC-MAC-16629,Technology,Machines,Zebra ZT411 Label Printer,744.49,4,0,271.58
130,CA-2019-010147,2020-02-29,2020-03-03,Second Class,CUS-01043,David White,Corporate,United States,Phoenix,Arizona,10371,West,FUR-TAB-80807,Furniture,Tables,IKEA Bekant Desk,945.78,3,0,297.38
131,CA-2020-010152,2021-01-03,2021-01-08,Second Class,CUS-01042,Linda Jones,Home Office,United States,Philadelphia,Pennsylvania,44782,East,TEC-COM-78955,Technology,Computers,Apple MacBook Air,186.04,2,0.5,-21.33
132,CA-2020-010152,2021-01-03,2021-01-08,Second Class,CUS-01042,Linda Jones,Home Office,United States,Philadelphia,Pennsylvania,44782,East,TEC-COM-78955,Technology,Computers,Apple MacBook Air,186.04,2,0.5,-21.33
133,CA-2020-010152,2021-01-03,2021-01-08,Second Class,CUS-01042,Linda Jones,Home Office,United States,Philadelphia,Pennsylvania,44782,East,TEC-COM-78955,Technology,Computers,Apple MacBook Air,186.04,2,0.5,-21.33
134,CA-2019-010153,2021-10-28,2021-11-02,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Kansas City,Missouri,94323,Central,TEC-PHO-62640,Technology,Phones,Motorola Moto G,156.32,2,0.5,-26.18
135,CA-2019-010153,2021-10-28,2021-11-02,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Kansas City,Missouri,94323,Central,TEC-PHO-62640,Technology,Phones,Motorola Moto G,156.32,2,0.5,-26.18
136,CA-2019-010153,2021-10-28,2021-11-02,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Kansas City,Missouri,94323,Central,TEC-PHO-62640,Technology,Phones,Motorola Moto G,156.32,2,0.5,-26.18
137,CA-2019-010153,2021-10-28,2021-11-02,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Kansas City,Missouri,94323,Central,TEC-PHO-62640,Technology,Phones,Motorola Moto G,156.32,2,0.5,-26.18
138,CA-2019-010157,2020-10-21,2020-10-24,Second Class,CUS-01017,Charles Thompson,Home Office,United States,Columbus,Ohio,92978,Central,OFF-SUP-52622,Office Supplies,Supplies,Scotch Magic Tape,25.81,10,0.2,5.97
139,CA-2019-010157,2020-10-21,2020-10-24,Second Class,CUS-01017,Charles Thompson,Home Office,United States,Columbus,Ohio,92978,Central,OFF-SUP-52622,Office Supplies,Supplies,Scotch Magic Tape,25.81,10,0.2,5.97
140,CA-2019-010157,2020-10-21,2020-10-24,Second Class,CUS-01017,Charles Thompson,Home Office,United States,Columbus,Ohio,92978,Central,OFF-SUP-52622,Office Supplies,Supplies,Scotch Magic Tape,25.81,10,0.2,5.97
141,CA-2019-010157,2020-10-21,2020-10-24,Second Class,CUS-01017,Charles Thompson,Home Office,United States,Columbus,Ohio,92978,Central,OFF-SUP-52622,Office Supplies,Supplies,Scotch Magic Tape,25.81,10,0.2,5.97
142,CA-2019-010158,2022-09-02,2022-09-06,Second Class,CUS-01058,Patricia Davis,Home Office,United States,Portland,Oregon,54424,West,FUR-FUR-22463,Furniture,Furnishings,Master Caster Doorstop,166.52,6,0.2,33.26
143,CA-2019-010158,2022-09-02,2022-09-06,Second Class,CUS-01058,Patricia Davis,Home Office,United States,Portland,Oregon,54424,West,FUR-FUR-22463,Furniture,Furnishings,Master Caster Doorstop,166.52,6,0.2,33.26
144,CA-2022-010159,2019-07-06,2019-07-11,Standard Class,CUS-01056,Emily Smith,Consumer,United States,Boston,Massachusetts,27054,East,OFF-BIN-83608,Office Supplies,Binders,Mead Flex Binder,5.41,2,0.4,-0.52
145,CA-2022-010159,2019-07-06,2019-07-11,Standard Class,CUS-01056,Emily Smith,Consumer,United States,Boston,Massachusetts,27054,East,OFF-BIN-83608,Office Supplies,Binders,Mead Flex Binder,5.41,2,0.4,-0.52
146,CA-2022-010159,2019-07-06,2019-07-11,Standard Class,CUS-01056,Emily Smith,Consumer,United States,Boston,Massachusetts,27054,East,OFF-BIN-83608,Office Supplies,Binders,Mead Flex Binder,5.41,2,0.4,-0.52
147,CA-2022-010159,2019-07-06,2019-07-11,Standard Class,CUS-01056,Emily Smith,Consumer,United States,Boston,Massachusetts,27054,East,OFF-BIN-83608,Office Supplies,Binders,Mead Flex Binder,5.41,2,0.4,-0.52
148,CA-2019-010160,2022-05-14,2022-05-17,First Class,CUS-01014,Thomas Johnson,Home Office,United States,Seattle,Washington,96079,West,FUR-TAB-55890,Furniture,Tables,IKEA Bekant Desk,2335.64,6,0,829.25
149,CA-2019-010160,2022-05-14,2022-05-17,First Class,CUS-01014,Thomas Johnson,Home Office,United States,Seattle,Washington,96079,West,FUR-TAB-55890,Furniture,Tables,IKEA Bekant Desk,2335.64,6,0,829.25
150,CA-2022-010163,2022-06-27,2022-07-04,Standard Class,CUS-01119,James White,Home Office,United States,Chicago,Illinois,33647,Central,FUR-BOO-56009,Furniture,Bookcases,Sauder Cottage Road Bookcase,109.39,3,0.4,-4.26
151,CA-2019-010168,2020-03-16,2020-03-17,Same Day,CUS-01059,Jennifer Williams,Home Office,United States,Dallas,Texas,58503,Central,FUR-BOO-88148,Furniture,Bookcases,Way2Furn 5-Shelf,83.64,1,0,9.45
152,CA-2019-010173,2021-06-26,2021-06-27,Same Day,CUS-01078,Donald Davis,Corporate,United States,Charlotte,North Carolina,45804,South,TEC-MAC-55242,Technology,Machines,Zebra ZT411 Label Printer,203.14,5,0.5,-26.49
153,CA-2019-010173,2021-06-26,2021-06-27,Same Day,CUS-01078,Donald Davis,Corporate,United States,Charlotte,North Carolina,45804,South,TEC-MAC-55242,Technology,Machines,Zebra ZT411 Label Printer,203.14,5,0.5,-26.49
154,CA-2019-010173,2021-06-26,2021-06-27,Same Day,CUS-01078,Donald Davis,Corporate,United States,Charlotte,North Carolina,45804,South,TEC-MAC-55242,Technology,Machines,Zebra ZT411 Label Printer,203.14,5,0.5,-26.49
155,CA-2019-010176,2021-03-20,2021-03-25,Standard Class,CUS-01027,David Martin,Home Office,United States,Dallas,Texas,27987,Central,FUR-BOO-25726,Furniture,Bookcases,Sauder Cottage Road Bookcase,214.34,7,0,21.8
156,CA-2019-010176,2021-03-20,2021-03-25,Standard Class,CUS-01027,David Martin,Home Office,United States,Dallas,Texas,27987,Central,FUR-BOO-25726,Furniture,Bookcases,Sauder Cottage Road Bookcase,214.34,7,0,21.8
157,CA-2021-010178,2021-03-24,2021-03-30,Standard Class,CUS-01003,William Clark,Consumer,United States,Houston,Texas,51033,South,OFF-APP-63008,Office Supplies,Appliances,ACCO 3-Hole Punch,622.92,7,0.2,59.84
158,CA-2021-010179,2022-06-19,2022-06-20,Same Day,CUS-01012,Michael Williams,Corporate,United States,Houston,Texas,41891,South,FUR-FUR-20308,Furniture,Furnishings,Lorell Dry-Erase Board,146.76,5,0.3,20.34
159,CA-2021-010179,2022-06-19,2022-06-20,Same Day,CUS-01012,Michael Williams,Corporate,United States,Houston,Texas,41891,South,FUR-FUR-20308,Furniture,Furnishings,Lorell Dry-Erase Board,146.76,5,0.3,20.34
160,CA-2019-010181,2022-07-20,2022-07-27,Standard Class,CUS-01066,Margaret White,Home Office,United States,San Francisco,California,56019,West,OFF-ART-23474,Office Supplies,Art,Crayola Colored Pencils,36.6,4,0,10.65
161,CA-2020-010186,2021-08-08,2021-08-09,Same Day,CUS-01111,Lisa Taylor,Corporate,United States,Dallas,Texas,67640,Central,TEC-COP-92756,Technology,Copiers,Xerox B210,3311.92,5,0,631.84
162,CA-2021-010190,2021-07-14,2021-07-19,Standard Class,CUS-01048,Karen Thompson,Corporate,United States,Chicago,Illinois,94497,Central,TEC-MAC-76462,Technology,Machines,Fellowes Powershred 79Ci,1137.07,10,0,261.4
163,CA-2021-010190,2021-07-14,2021-07-19,Standard Class,CUS-01048,Karen Thompson,Corporate,United States,Chicago,Illinois,94497,Central,TEC-MAC-76462,Technology,Machines,Fellowes Powershred 79Ci,1137.07,10,0,261.4
164,CA-2021-010194,2021-09-01,2021-09-04,Second Class,CUS-01058,Patricia Davis,Home Office,United States,Boston,Massachusetts,21053,East,OFF-ART-42472,Office Supplies,Art,Crayola Colored Pencils,87.25,8,0,17.06
165,CA-2021-010194,2021-09-01,2021-09-04,Second Class,CUS-01058,Patricia Davis,Home Office,United States,Boston,Massachusetts,21053,East,OFF-ART-42472,Office Supplies,Art,Crayola Colored Pencils,87.25,8,0,17.06
166,CA-2021-010194,2021-09-01,2021-09-04,Second Class,CUS-01058,Patricia Davis,Home Office,United States,Boston,Massachusetts,21053,East,OFF-ART-42472,Office Supplies,Art,Crayola Colored Pencils,87.25,8,0,17.06
167,CA-2022-010199,2020-11-23,2020-11-30,Standard Class,CUS-01083,Michael Johnson,Corporate,United States,Chicago,Illinois,53213,Central,TEC-MAC-60667,Technology,Machines,Fellowes Powershred 79Ci,956.47,10,0,175.37
168,CA-2022-010199,2020-11-23,2020-11-30,Standard Class,CUS-01083,Michael Johnson,Corporate,United States,Chicago,Illinois,53213,Central,TEC-MAC-60667,Technology,Machines,Fellowes Powershred 79Ci,956.47,10,0,175.37
169,CA-2021-010203,2022-09-05,2022-09-05,Same Day,CUS-01077,William Clark,Home Office,United States,Boston,Massachusetts,83259,East,FUR-BOO-97833,Furniture,Bookcases,Bush Furniture Cabot Bookcase,591.35,9,0,182.38
170,CA-2021-010203,2022-09-05,2022-09-05,Same Day,CUS-01077,William Clark,Home Office,United States,Boston,Massachusetts,83259,East,FUR-BOO-97833,Furniture,Bookcases,Bush Furniture Cabot Bookcase,591.35,9,0,182.38
171,CA-2021-010203,2022-09-05,2022-09-05,Same Day,CUS-01077,William Clark,Home Office,United States,Boston,Massachusetts,83259,East,FUR-BOO-97833,Furniture,Bookcases,Bush Furniture Cabot Bookcase,591.35,9,0,182.38
172,CA-2021-010203,2022-09-05,2022-09-05,Same Day,CUS-01077,William Clark,Home Office,United States,Boston,Massachusetts,83259,East,FUR-BOO-97833,Furniture,Bookcases,Bush Furniture Cabot Bookcase,591.35,9,0,182.38
173,CA-2021-010206,2021-01-12,2021-01-14,First Class,CUS-01028,Sarah Garcia,Corporate,United States,Kansas City,Missouri,35166,Central,TEC-COM-20114,Technology,Computers,HP Pavilion 14,813.11,2,0,255.94
174,CA-2021-010206,2021-01-12,2021-01-14,First Class,CUS-01028,Sarah Garcia,Corporate,United States,Kansas City,Missouri,35166,Central,TEC-COM-20114,Technology,Computers,HP Pavilion 14,813.11,2,0,255.94
175,CA-2022-010207,2019-11-29,2019-12-04,Second Class,CUS-01099,Patricia Johnson,Home Office,United States,Portland,Oregon,15726,West,FUR-BOO-41133,Furniture,Bookcases,Way2Furn 5-Shelf,680.36,10,0.2,238.78
176,CA-2022-010207,2019-11-29,2019-12-04,Second Class,CUS-01099,Patricia Johnson,Home Office,United States,Portland,Oregon,15726,West,FUR-BOO-41133,Furniture,Bookcases,Way2Furn 5-Shelf,680.36,10,0.2,238.78
177,CA-2022-010207,2019-11-29,2019-12-04,Second Class,CUS-01099,Patricia Johnson,Home Office,United States,Portland,Oregon,15726,West,FUR-BOO-41133,Furniture,Bookcases,Way2Furn 5-Shelf,680.36,10,0.2,238.78
178,CA-2022-010207,2019-11-29,2019-12-04,Second Class,CUS-01099,Patricia Johnson,Home Office,United States,Portland,Oregon,15726,West,FUR-BOO-41133,Furniture,Bookcases,Way2Furn 5-Shelf,680.36,10,0.2,238.78
179,CA-2020-010209,2020-05-04,2020-05-07,First Class,CUS-01116,Sarah Gonzalez,Corporate,United States,San Francisco,California,98907,West,OFF-STO-46932,Office Supplies,Storage,Smead Filing Box,194.17,9,0.4,-42.38
180,CA-2020-010209,2020-05-04,2020-05-07,First Class,CUS-01116,Sarah Gonzalez,Corporate,United States,San Francisco,California,98907,West,OFF-STO-46932,Office Supplies,Storage,Smead Filing Box,194.17,9,0.4,-42.38
181,CA-2020-010214,2019-04-17,2019-04-18,Same Day,CUS-01071,Joseph Lee,Consumer,United States,Washington,District of Columbia,26341,East,FUR-CHA-45755,Furniture,Chairs,Steelcase Leap V2,4076.54,9,0,1558.95
182,CA-2020-010217,2020-12-16,2020-12-22,Standard Class,CUS-01007,Mary Martin,Consumer,United States,Nashville,Tennessee,59015,South,TEC-COP-59140,Technology,Copiers,Canon imageRUNNER 2630,1136.89,6,0,438.47
183,CA-2020-010217,2020-12-16,2020-12-22,Standard Class,CUS-01007,Mary Martin,Consumer,United States,Nashville,Tennessee,59015,South,TEC-COP-59140,Technology,Copiers,Canon imageRUNNER 2630,1136.89,6,0,438.47
184,CA-2020-010217,2020-12-16,2020-12-22,Standard Class,CUS-01007,Mary Martin,Consumer,United States,Nashville,Tennessee,59015,South,TEC-COP-59140,Technology,Copiers,Canon imageRUNNER 2630,1136.89,6,0,438.47
185,CA-2020-010221,2019-03-20,2019-03-23,First Class,CUS-01090,James Williams,Consumer,United States,Portland,Oregon,68799,West,OFF-BIN-12490,Office Supplies,Binders,Avery Heavy Duty Binder,6.24,3,0.4,-0.29
186,CA-2020-010221,2019-03-20,2019-03-23,First Class,CUS-01090,James Williams,Consumer,United States,Portland,Oregon,68799,West,OFF-BIN-12490,Office Supplies,Binders,Avery Heavy Duty Binder,6.24,3,0.4,-0.29
187,CA-2020-010221,2019-03-20,2019-03-23,First Class,CUS-01090,James Williams,Consumer,United States,Portland,Oregon,68799,West,OFF-BIN-12490,Office Supplies,Binders,Avery Heavy Duty Binder,6.24,3,0.4,-0.29
188,CA-2020-010223,2019-09-07,2019-09-12,Standard Class,CUS-01054,David Martin,Home Office,United States,Houston,Texas,24530,South,FUR-CHA-28818,Furniture,Chairs,Steelcase Leap V2,56.86,1,0.3,8.31
189,CA-2020-010223,2019-09-07,2019-09-12,Standard Class,CUS-01054,David Martin,Home Office,United States,Houston,Texas,24530,South,FUR-CHA-28818,Furniture,Chairs,Steelcase Leap V2,56.86,1,0.3,8.31
190,CA-2020-010223,2019-09-07,2019-09-12,Standard Class,CUS-01054,David Martin,Home Office,United States,Houston,Texas,24530,South,FUR-CHA-28818,Furniture,Chairs,Steelcase Leap V2,56.86,1,0.3,8.31
191,CA-2020-010223,2019-09-07,2019-09-12,Standard Class,CUS-01054,David Martin,Home Office,United States,Houston,Texas,24530,South,FUR-CHA-28818,Furniture,Chairs,Steelcase Leap V2,56.86,1,0.3,8.31
192,CA-2020-010226,2021-12-08,2021-12-10,First Class,CUS-01068,Mark Brown,Consumer,United States,Baltimore,Maryland,71621,East,TEC-COP-43246,Technology,Copiers,Ricoh IM C300,7174.68,6,0,1348.27
193,CA-2021-010227,2019-04-01,2019-04-04,First Class,CUS-01105,Sarah Lee,Home Office,United States,Portland,Oregon,72722,West,OFF-ART-18270,Office Supplies,Art,Crayola Colored Pencils,264.59,8,0,44.29
194,CA-2020-010229,2020-10-08,2020-10-11,First Class,CUS-01105,Sarah Lee,Home Office,United States,Miami,Florida,14799,South,OFF-LAB-56789,Office Supplies,Labels,Staples Multipurpose Labels,7.2,1,0.3,1.15
195,CA-2020-010229,2020-10-08,2020-10-11,First Class,CUS-01105,Sarah Lee,Home Office,United States,Miami,Florida,14799,South,OFF-LAB-56789,Office Supplies,Labels,Staples Multipurpose Labels,7.2,1,0.3,1.15
196,CA-2020-010229,2020-10-08,2020-10-11,First Class,CUS-01105,Sarah Lee,Home Office,United States,Miami,Florida,14799,South,OFF-LAB-56789,Office Supplies,Labels,Staples Multipurpose Labels,7.2,1,0.3,1.15
197,CA-2022-010230,2021-06-19,2021-06-20,Same Day,CUS-01024,Daniel Miller,Home Office,United States,Charlotte,North Carolina,58148,South,OFF-FAS-65640,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,30.87,10,0,8.28
198,CA-2022-010230,2021-06-19,2021-06-20,Same Day,CUS-01024,Daniel Miller,Home Office,United States,Charlotte,North Carolina,58148,South,OFF-FAS-65640,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,30.87,10,0,8.28
199,CA-2022-010230,2021-06-19,2021-06-20,Same Day,CUS-01024,Daniel Miller,Home Office,United States,Charlotte,North Carolina,58148,South,OFF-FAS-65640,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,30.87,10,0,8.28
200,CA-2019-010234,2020-11-02,2020-11-05,First Class,CUS-01058,Patricia Davis,Home Office,United States,Atlanta,Georgia,68183,South,FUR-FUR-56210,Furniture,Furnishings,Deflect-O Chair Mat,683.11,7,0.2,208.89
201,CA-2019-010235,2021-01-14,2021-01-17,Second Class,CUS-01019,Robert Johnson,Home Office,United States,Houston,Texas,26545,South,TEC-COM-57467,Technology,Computers,Lenovo ThinkPad X1,2337.49,10,0,682.63
202,CA-2019-010235,2021-01-14,2021-01-17,Second Class,CUS-01019,Robert Johnson,Home Office,United States,Houston,Texas,26545,South,TEC-COM-57467,Technology,Computers,Lenovo ThinkPad X1,2337.49,10,0,682.63
203,CA-2019-010235,2021-01-14,2021-01-17,Second Class,CUS-01019,Robert Johnson,Home Office,United States,Houston,Texas,26545,South,TEC-COM-57467,Technology,Computers,Lenovo ThinkPad X1,2337.49,10,0,682.63
204,CA-2019-010235,2021-01-14,2021-01-17,Second Class,CUS-01019,Robert Johnson,Home Office,United States,Houston,Texas,26545,South,TEC-COM-57467,Technology,Computers,Lenovo ThinkPad X1,2337.49,10,0,682.63
205,CA-2021-010239,2021-06-28,2021-07-05,Standard Class,CUS-01018,Betty Lee,Consumer,United States,Kansas City,Missouri,51207,Central,OFF-FAS-24869,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,9.6,3,0.5,-1.23
206,CA-2021-010242,2022-12-12,2022-12-12,Same Day,CUS-01079,Anthony Miller,Consumer,United States,Kansas City,Missouri,36237,Central,TEC-COM-69250,Technology,Computers,Dell Inspiron 15,1708.58,8,0,639.36
207,CA-2021-010242,2022-12-12,2022-12-12,Same Day,CUS-01079,Anthony Miller,Consumer,United States,Kansas City,Missouri,36237,Central,TEC-COM-69250,Technology,Computers,Dell Inspiron 15,1708.58,8,0,639.36
208,CA-2021-010242,2022-12-12,2022-12-12,Same Day,CUS-01079,Anthony Miller,Consumer,United States,Kansas City,Missouri,36237,Central,TEC-COM-69250,Technology,Computers,Dell Inspiron 15,1708.58,8,0,639.36
209,CA-2021-010245,2022-01-31,2022-02-03,First Class,CUS-01109,Christopher Davis,Corporate,United States,Seattle,Washington,57381,West,OFF-LAB-36342,Office Supplies,Labels,Avery Easy Peel Labels,19.17,4,0.5,-0.58
210,CA-2021-010245,2022-01-31,2022-02-03,First Class,CUS-01109,Christopher Davis,Corporate,United States,Seattle,Washington,57381,West,OFF-LAB-36342,Office Supplies,Labels,Avery Easy Peel Labels,19.17,4,0.5,-0.58
211,CA-2021-010245,2022-01-31,2022-02-03,First Class,CUS-01109,Christopher Davis,Corporate,United States,Seattle,Washington,57381,West,OFF-LAB-36342,Office Supplies,Labels,Avery Easy Peel Labels,19.17,4,0.5,-0.58
212,CA-2022-010246,2019-09-23,2019-09-28,Standard Class,CUS-01040,Betty Davis,Consumer,United States,Charlotte,North Carolina,78903,South,FUR-FUR-19666,Furniture,Furnishings,Lorell Dry-Erase Board,73.61,6,0,16.93
213,CA-2022-010246,2019-09-23,2019-09-28,Standard Class,CUS-01040,Betty Davis,Consumer,United States,Charlotte,North Carolina,78903,South,FUR-FUR-19666,Furniture,Furnishings,Lorell Dry-Erase Board,73.61,6,0,16.93
214,CA-2022-010246,2019-09-23,2019-09-28,Standard Class,CUS-01040,Betty Davis,Consumer,United States,Charlotte,North Carolina,78903,South,FUR-FUR-19666,Furniture,Furnishings,Lorell Dry-Erase Board,73.61,6,0,16.93
215,CA-2020-010251,2022-08-03,2022-08-06,Second Class,CUS-01056,Emily Smith,Consumer,United States,New York,New York,77908,East,TEC-ACC-31229,Technology,Accessories,Anker USB-C Hub,84.47,4,0.3,36.24
216,CA-2020-010251,2022-08-03,2022-08-06,Second Class,CUS-01056,Emily Smith,Consumer,United States,New York,New York,77908,East,TEC-ACC-31229,Technology,Accessories,Anker USB-C Hub,84.47,4,0.3,36.24
